heart_rate,spo2,sys_bp,network_latency,packet_size,anomaly_score,threat_type,ACTION_LABEL
178,102,134,900,28704,0.9513264521653402,Ransomware_Pattern,ISOLATE
141,99,123,780,23973,0.8950149657355568,Ransomware_Pattern,ISOLATE
134,92,121,1805,96742,0.8628810480802162,Ransomware_Pattern,ISOLATE
77,99,132,13,415,0.05747465888492015,Normal_Vitals,NO_ACTION
83,97,116,34,576,0.2391100211172551,Normal_Vitals,NO_ACTION
178,96,82,487,47533,0.8671152867776577,Ransomware_Pattern,ISOLATE
132,94,113,321,90942,0.8518420667643185,Ransomware_Pattern,ISOLATE
65,96,118,4,464,0.27047293776976444,Normal_Vitals,NO_ACTION
74,96,125,15,429,0.10860755808208905,Normal_Vitals,NO_ACTION
177,99,96,1321,37182,0.8561833411609815,Ransomware_Pattern,ISOLATE
159,100,117,418,41263,0.8743894602404918,Ransomware_Pattern,ISOLATE
68,98,126,33,495,0.03736535405713552,Normal_Vitals,NO_ACTION
159,98,123,799,23651,0.8535398596574235,Ransomware_Pattern,ISOLATE
171,92,110,1221,47849,0.8986447919901284,Ransomware_Pattern,ISOLATE
176,95,160,728,24628,0.9568012921684182,Ransomware_Pattern,ISOLATE
161,95,85,1507,35264,0.9120886898715225,Ransomware_Pattern,ISOLATE
130,95,104,314,41716,0.9294806358819794,Ransomware_Pattern,ISOLATE
178,98,122,980,13715,0.9066006767954707,Ransomware_Pattern,ISOLATE
135,97,141,597,81016,0.898384621611967,Ransomware_Pattern,ISOLATE
116,99,94,95,596,0.4022773683639106,Irregular_Heartbeat,MONITOR
0,0,120,21,578,0.1931503301787062,False_Positive_Glitch,ROLLBACK
148,93,109,527,14868,0.85031238979327,Ransomware_Pattern,ISOLATE
42,91,87,77,461,0.5552588085040582,Irregular_Heartbeat,MONITOR
46,94,149,56,631,0.5863014065374358,Irregular_Heartbeat,MONITOR
77,97,123,5,757,0.26930747466948685,Normal_Vitals,NO_ACTION
171,97,107,319,19030,0.895432088276183,Ransomware_Pattern,ISOLATE
155,97,98,938,30438,0.9893733978208465,Ransomware_Pattern,ISOLATE
66,95,128,11,533,0.05606392285293294,Normal_Vitals,NO_ACTION
84,97,101,24,499,0.14144247798469642,Normal_Vitals,NO_ACTION
91,96,99,24,421,0.22120730649014705,Normal_Vitals,NO_ACTION
94,99,119,17,903,0.29456296239606433,Normal_Vitals,NO_ACTION
170,94,113,201,5197,0.9703311636755032,Ransomware_Pattern,ISOLATE
45,96,144,87,477,0.36070259309989694,Irregular_Heartbeat,MONITOR
92,97,150,25,262,0.037981959593772464,Normal_Vitals,NO_ACTION
172,91,117,1163,22306,0.9576623348735003,Ransomware_Pattern,ISOLATE
0,0,120,24,756,0.12439529042062084,False_Positive_Glitch,ROLLBACK
65,98,113,21,889,0.26531912792340256,Normal_Vitals,NO_ACTION
47,100,102,73,421,0.47485539792172804,Irregular_Heartbeat,MONITOR
0,0,109,25,634,0.1275429638358552,False_Positive_Glitch,ROLLBACK
67,98,123,21,607,0.27265269535127973,Normal_Vitals,NO_ACTION
139,95,112,544,82852,0.9417295598718706,Ransomware_Pattern,ISOLATE
156,96,114,1443,37042,0.9672756007901382,Ransomware_Pattern,ISOLATE
71,99,114,27,339,0.09604388929869405,Normal_Vitals,NO_ACTION
82,95,126,0,634,0.01693011146699237,Normal_Vitals,NO_ACTION
53,96,119,73,460,0.44806771187494154,Irregular_Heartbeat,MONITOR
0,0,119,16,470,0.12926111539720825,False_Positive_Glitch,ROLLBACK
0,0,118,24,134,0.13381733519263192,False_Positive_Glitch,ROLLBACK
114,98,140,67,163,0.5668342427647581,Irregular_Heartbeat,MONITOR
75,99,92,12,653,0.04263695672939725,Normal_Vitals,NO_ACTION
112,94,126,61,687,0.3826827849150788,Irregular_Heartbeat,MONITOR
154,97,154,216,75184,0.9121648277199625,Ransomware_Pattern,ISOLATE
40,96,124,73,379,0.44560087360069234,Irregular_Heartbeat,MONITOR
171,89,120,900,69943,0.9066467045125134,Ransomware_Pattern,ISOLATE
105,95,127,64,699,0.3967306171812265,Irregular_Heartbeat,MONITOR
179,100,107,1419,55568,0.9800478005512336,Ransomware_Pattern,ISOLATE
68,98,129,33,253,0.08043483460397466,Normal_Vitals,NO_ACTION
53,97,110,82,481,0.5933870535291554,Irregular_Heartbeat,MONITOR
52,101,123,82,200,0.5074925535073076,Irregular_Heartbeat,MONITOR
100,96,142,19,885,0.11880081835453314,Normal_Vitals,NO_ACTION
0,0,109,8,688,0.12627534222403067,False_Positive_Glitch,ROLLBACK
84,95,142,10,648,0.23278950449141594,Normal_Vitals,NO_ACTION
136,100,112,1974,28202,0.8838722070718399,Ransomware_Pattern,ISOLATE
134,96,129,1101,27361,0.9465169614813309,Ransomware_Pattern,ISOLATE
0,0,105,34,390,0.16307763352225296,False_Positive_Glitch,ROLLBACK
0,0,113,26,386,0.1633204889064626,False_Positive_Glitch,ROLLBACK
0,0,119,28,519,0.16799785400185613,False_Positive_Glitch,ROLLBACK
164,95,117,477,49191,0.909410352054999,Ransomware_Pattern,ISOLATE
158,95,130,1395,13393,0.8881285487693132,Ransomware_Pattern,ISOLATE
154,96,115,1978,88446,0.9618208679608248,Ransomware_Pattern,ISOLATE
106,94,101,91,535,0.5568800015711296,Irregular_Heartbeat,MONITOR
81,99,106,7,616,0.09052787662809715,Normal_Vitals,NO_ACTION
69,96,110,42,557,0.24223264736686725,Normal_Vitals,ISOLATE
92,95,108,14,933,0.16435644000815047,Normal_Vitals,NO_ACTION
54,92,114,53,753,0.4124343316107784,Irregular_Heartbeat,MONITOR
149,94,148,453,60778,0.9258130079050768,Ransomware_Pattern,ISOLATE
90,100,134,12,689,0.2979481967831252,Normal_Vitals,NO_ACTION
137,90,114,1133,95068,0.9784494339599005,Ransomware_Pattern,ISOLATE
178,94,129,410,76805,0.8556636055936435,Ransomware_Pattern,ISOLATE
82,96,116,15,125,0.0003758116233544828,Normal_Vitals,NO_ACTION
81,98,100,43,376,0.20852576948373142,Normal_Vitals,NO_ACTION
114,94,125,70,453,0.505405395566546,Irregular_Heartbeat,MONITOR
97,97,106,15,559,0.27575981334870564,Normal_Vitals,NO_ACTION
94,95,138,15,825,0.18730442533755126,Normal_Vitals,NO_ACTION
0,0,133,17,415,0.15984234641289685,False_Positive_Glitch,ROLLBACK
70,99,128,12,638,0.0649715872359595,Normal_Vitals,NO_ACTION
108,95,113,76,253,0.3902102220242452,Irregular_Heartbeat,MONITOR
0,0,113,21,482,0.18999527954937664,False_Positive_Glitch,ROLLBACK
149,96,127,906,41679,0.9093130773162078,Ransomware_Pattern,ISOLATE
84,96,109,-2,479,0.16415754416561432,Normal_Vitals,NO_ACTION
107,96,112,56,572,0.3598601585911929,Irregular_Heartbeat,MONITOR
97,97,142,14,865,0.03597373562489215,Normal_Vitals,NO_ACTION
0,0,141,24,501,0.1831693214525203,False_Positive_Glitch,ROLLBACK
165,97,122,919,54563,0.8837330781649604,Ransomware_Pattern,ISOLATE
81,100,114,28,592,0.01542104127242465,Normal_Vitals,NO_ACTION
155,100,104,1698,65969,0.8537298035103592,Ransomware_Pattern,ISOLATE
152,95,111,1570,17724,0.9641984022507197,Ransomware_Pattern,ISOLATE
179,93,149,461,69756,0.8561659271945631,Ransomware_Pattern,ISOLATE
140,98,130,1366,96508,0.9684435893729245,Ransomware_Pattern,ISOLATE
78,96,106,20,801,0.1957812293892392,Normal_Vitals,NO_ACTION
157,89,130,211,96747,0.9993499281419358,Ransomware_Pattern,ISOLATE
63,98,111,25,501,0.07998604596859901,Normal_Vitals,NO_ACTION
52,97,147,88,375,0.39847663236353337,Irregular_Heartbeat,MONITOR
117,93,141,71,518,0.4448929405574892,Irregular_Heartbeat,MONITOR
83,97,104,24,486,0.10490826647278323,Normal_Vitals,ISOLATE
84,99,136,11,411,0.1680753951904869,Normal_Vitals,NO_ACTION
52,89,126,65,829,0.35296093955208596,Irregular_Heartbeat,MONITOR
47,91,105,83,408,0.434868354746916,Irregular_Heartbeat,MONITOR
110,98,108,74,394,0.5950381632217502,Irregular_Heartbeat,MONITOR
71,98,94,34,620,0.2984689475045645,Normal_Vitals,ISOLATE
50,98,112,94,413,0.43202646104999676,Irregular_Heartbeat,MONITOR
153,96,133,1854,85774,0.912541191933128,Ransomware_Pattern,ISOLATE
99,96,127,39,623,0.05263498417054452,Normal_Vitals,NO_ACTION
71,98,164,10,137,0.23222491089792824,Normal_Vitals,NO_ACTION
0,0,116,13,417,0.18719298476244642,False_Positive_Glitch,ROLLBACK
147,96,122,1146,68048,0.8682162142966992,Ransomware_Pattern,ISOLATE
95,99,128,18,759,0.1540831548878394,Normal_Vitals,NO_ACTION
0,0,99,11,256,0.10522773941378209,False_Positive_Glitch,ROLLBACK
42,98,124,100,456,0.5221096427579588,Irregular_Heartbeat,MONITOR
62,98,142,-2,701,0.24411372477866866,Normal_Vitals,NO_ACTION
65,95,110,11,586,0.19930452803251716,Normal_Vitals,NO_ACTION
88,99,113,22,743,0.14488885059734674,Normal_Vitals,NO_ACTION
86,100,97,-1,674,0.2527499251409891,Normal_Vitals,NO_ACTION
158,92,126,1881,91036,0.9715489927086487,Ransomware_Pattern,ISOLATE
65,95,113,42,567,0.12072126989154891,Normal_Vitals,NO_ACTION
141,98,89,1786,65180,0.8630551626229491,Ransomware_Pattern,ISOLATE
41,101,118,70,304,0.5882712695204787,Irregular_Heartbeat,MONITOR
0,0,111,23,333,0.18120570241649642,False_Positive_Glitch,ROLLBACK
86,97,111,38,424,0.2948460329774483,Normal_Vitals,MONITOR
105,95,131,88,511,0.5864720156229608,Irregular_Heartbeat,MONITOR
144,93,124,510,77471,0.9549007428245455,Ransomware_Pattern,ISOLATE
172,95,95,1714,77995,0.9051426085556561,Ransomware_Pattern,ISOLATE
156,100,137,1332,65548,0.9299362722215286,Ransomware_Pattern,ISOLATE
91,99,75,10,687,0.14837092801974605,Normal_Vitals,NO_ACTION
111,90,159,81,522,0.47890884406685963,Irregular_Heartbeat,MONITOR
137,94,105,762,39754,0.898240737749581,Ransomware_Pattern,ISOLATE
0,0,116,23,511,0.11681046469384085,False_Positive_Glitch,ROLLBACK
0,0,117,7,594,0.11979791343787462,False_Positive_Glitch,ROLLBACK
167,96,120,1630,57490,0.9348352620319084,Ransomware_Pattern,ISOLATE
108,93,117,63,429,0.5173563696395367,Irregular_Heartbeat,MONITOR
66,95,124,23,767,0.026659132769602165,Normal_Vitals,NO_ACTION
52,93,100,79,787,0.40213526759562424,Irregular_Heartbeat,MONITOR
87,98,95,11,606,0.19251170848712792,Normal_Vitals,NO_ACTION
87,96,117,9,384,0.13431333284293864,Normal_Vitals,ISOLATE
94,100,119,27,626,0.14653772451574143,Normal_Vitals,NO_ACTION
0,0,104,5,776,0.12680928532551175,False_Positive_Glitch,ROLLBACK
135,91,113,1553,43911,0.8701190993020465,Ransomware_Pattern,ISOLATE
82,100,107,30,591,0.06194370926954209,Normal_Vitals,NO_ACTION
142,91,118,1603,10900,0.8607513697362517,Ransomware_Pattern,ISOLATE
172,95,115,1015,5774,0.909342934961876,Ransomware_Pattern,ISOLATE
107,96,138,65,812,0.4271767605576024,Irregular_Heartbeat,MONITOR
42,98,128,97,477,0.42556809132867796,Irregular_Heartbeat,MONITOR
139,98,125,1459,85275,0.9581067259727511,Ransomware_Pattern,ISOLATE
166,99,120,874,81118,0.9682309969180232,Ransomware_Pattern,ISOLATE
61,96,143,14,522,0.17326264348404088,Normal_Vitals,NO_ACTION
0,0,113,24,-104,0.12187616508377605,False_Positive_Glitch,ROLLBACK
74,100,134,25,518,0.2972471907468563,Normal_Vitals,NO_ACTION
89,97,110,2,567,0.0032727122304214928,Normal_Vitals,NO_ACTION
51,89,104,96,331,0.4490891811710461,Irregular_Heartbeat,ISOLATE
171,92,126,736,73418,0.8993716967762124,Ransomware_Pattern,ISOLATE
46,92,104,62,874,0.5683423830250186,Irregular_Heartbeat,MONITOR
85,96,106,23,264,0.13194143802681157,Normal_Vitals,NO_ACTION
148,98,115,1967,15805,0.9719203524767157,Ransomware_Pattern,ISOLATE
0,0,164,34,939,0.13524959664391162,False_Positive_Glitch,ROLLBACK
117,96,125,50,537,0.4056479086926937,Irregular_Heartbeat,MONITOR
47,98,104,53,510,0.47290592575216134,Irregular_Heartbeat,ROLLBACK
148,100,114,1824,54028,0.9520052189898206,Ransomware_Pattern,ISOLATE
130,93,154,1456,63293,0.9620792103386581,Ransomware_Pattern,ISOLATE
99,99,107,48,216,0.2730359198632701,Normal_Vitals,NO_ACTION
176,99,132,510,94793,0.9234938077809937,Ransomware_Pattern,ISOLATE
105,94,121,95,677,0.5881736691201439,Irregular_Heartbeat,MONITOR
41,96,101,84,525,0.5294444931973112,Irregular_Heartbeat,MONITOR
96,96,121,3,458,0.2656089483427487,Normal_Vitals,NO_ACTION
177,95,119,648,60766,0.9501726409678555,Ransomware_Pattern,ISOLATE
95,98,100,14,721,0.05130379790193735,Normal_Vitals,NO_ACTION
66,95,104,29,746,0.27929714784853804,Normal_Vitals,MONITOR
0,0,138,29,579,0.1138177098520406,False_Positive_Glitch,ROLLBACK
175,106,127,1597,76561,0.9326781924461285,Ransomware_Pattern,ISOLATE
115,99,132,68,711,0.3640509651384709,Irregular_Heartbeat,MONITOR
73,99,123,21,670,0.01759141156481736,Normal_Vitals,NO_ACTION
160,93,113,530,25996,0.8926628834690705,Ransomware_Pattern,ISOLATE
149,99,103,1944,69437,0.9706955668704493,Ransomware_Pattern,ISOLATE
132,87,116,1867,87108,0.8726143213240047,Ransomware_Pattern,ISOLATE
141,93,125,505,75050,0.9343748586744189,Ransomware_Pattern,ISOLATE
151,96,119,732,92525,0.8638271612322811,Ransomware_Pattern,ISOLATE
0,0,160,17,485,0.1709149619530167,False_Positive_Glitch,ROLLBACK
133,92,121,322,76219,0.9780929510978447,Ransomware_Pattern,ISOLATE
85,96,139,23,89,0.012531488852844396,Normal_Vitals,MONITOR
173,95,107,1450,85181,0.8973092736916177,Ransomware_Pattern,ISOLATE
83,99,139,20,1052,0.009090531576367022,Normal_Vitals,NO_ACTION
177,95,109,730,15480,0.882820270700916,Ransomware_Pattern,ISOLATE
79,99,119,20,657,0.025371014219973176,Normal_Vitals,NO_ACTION
54,99,129,92,251,0.429917919758539,Irregular_Heartbeat,MONITOR
69,97,116,26,632,0.2440531542383389,Normal_Vitals,NO_ACTION
180,93,111,1665,22567,0.9279814094894239,Ransomware_Pattern,ISOLATE
63,96,125,22,729,0.2622141703641673,Normal_Vitals,NO_ACTION
0,0,114,37,306,0.18084180139655648,False_Positive_Glitch,ROLLBACK
66,96,116,34,589,0.11251731317121604,Normal_Vitals,NO_ACTION
0,0,109,8,357,0.12518718004183854,False_Positive_Glitch,ROLLBACK
107,96,112,93,552,0.5317671263834222,Irregular_Heartbeat,MONITOR
169,95,135,728,41874,0.93661259521583,Ransomware_Pattern,ISOLATE
65,100,102,27,389,0.14080795198888393,Normal_Vitals,NO_ACTION
66,95,138,0,413,0.20819710540167521,Normal_Vitals,NO_ACTION
176,98,121,838,74286,0.9084603459729125,Ransomware_Pattern,ISOLATE
152,95,120,806,93998,0.9484308807472511,Ransomware_Pattern,ISOLATE
84,100,110,30,700,0.02800324542854968,Normal_Vitals,NO_ACTION
161,94,126,1194,8499,0.9454058550095737,Ransomware_Pattern,ISOLATE
0,0,119,22,299,0.11798804887459963,False_Positive_Glitch,ROLLBACK
46,95,117,76,203,0.46161680351064005,Irregular_Heartbeat,MONITOR
41,97,144,83,525,0.47340950813458393,Irregular_Heartbeat,MONITOR
93,96,119,23,840,0.021137519264077153,Normal_Vitals,NO_ACTION
0,0,107,17,478,0.16603682762872357,False_Positive_Glitch,ROLLBACK
76,96,99,30,680,0.021778522469894434,Normal_Vitals,ISOLATE
119,95,128,63,248,0.4581992266648093,Irregular_Heartbeat,MONITOR
132,94,108,397,74221,0.9523794912860647,Ransomware_Pattern,ISOLATE
152,95,120,1590,32430,0.9853876565398596,Ransomware_Pattern,ROLLBACK
111,96,132,50,12,0.35627904467451865,Irregular_Heartbeat,MONITOR
169,94,126,1672,9026,0.9135211363667423,Ransomware_Pattern,ISOLATE
152,95,103,474,19555,0.9426401957343965,Ransomware_Pattern,ISOLATE
90,99,116,14,379,0.17807580484886115,Normal_Vitals,NO_ACTION
118,95,114,68,586,0.4114958102034242,Irregular_Heartbeat,MONITOR
86,98,115,11,519,0.03388507594072421,Normal_Vitals,NO_ACTION
97,99,124,26,437,0.058308429114098115,Normal_Vitals,NO_ACTION
90,97,137,9,158,0.2866248742622248,Normal_Vitals,NO_ACTION
0,0,142,10,257,0.18632602829889974,False_Positive_Glitch,ROLLBACK
100,98,126,6,87,0.03274439869548714,Normal_Vitals,NO_ACTION
174,96,123,221,94688,0.9443657103393958,Ransomware_Pattern,ISOLATE
0,0,105,11,139,0.11972870061342372,False_Positive_Glitch,ROLLBACK
113,93,93,54,300,0.41912113204790047,Irregular_Heartbeat,MONITOR
48,94,105,89,463,0.3921307174203491,Irregular_Heartbeat,MONITOR
63,97,116,6,288,0.17033661840933648,Normal_Vitals,NO_ACTION
111,99,124,89,-71,0.4774140298327495,Irregular_Heartbeat,MONITOR
176,92,110,943,26579,0.870206288111487,Ransomware_Pattern,ISOLATE
76,100,137,14,184,0.15402485409099761,Normal_Vitals,NO_ACTION
180,95,116,826,52246,0.88612604217297,Ransomware_Pattern,ISOLATE
98,99,132,24,494,0.010194226935565142,Normal_Vitals,NO_ACTION
164,95,137,875,78245,0.9250854693764738,Ransomware_Pattern,ISOLATE
100,96,110,29,399,0.18179740057334284,Normal_Vitals,NO_ACTION
71,95,121,14,602,0.16040028139040746,Normal_Vitals,NO_ACTION
100,98,129,24,420,0.0503514596375664,Normal_Vitals,NO_ACTION
155,99,133,1418,43488,0.9156345463017153,Ransomware_Pattern,ISOLATE
70,95,130,28,512,0.1194122296784455,Normal_Vitals,NO_ACTION
69,98,126,42,710,0.27212629369573543,Normal_Vitals,NO_ACTION
112,96,128,64,311,0.5467862794981204,Irregular_Heartbeat,MONITOR
159,87,142,496,10335,0.9045885794174101,Ransomware_Pattern,ISOLATE
63,96,135,8,400,0.1654957776948978,Normal_Vitals,NO_ACTION
151,98,117,1298,36260,0.9426994209468118,Ransomware_Pattern,ISOLATE
84,98,147,11,188,0.173430666544517,Normal_Vitals,NO_ACTION
146,99,126,1242,42110,0.8622927080563754,Ransomware_Pattern,ISOLATE
160,92,143,1746,51802,0.8500001495802254,Ransomware_Pattern,ISOLATE
156,96,119,1549,50797,0.8679724113960166,Ransomware_Pattern,ISOLATE
50,98,129,57,538,0.594541219739366,Irregular_Heartbeat,MONITOR
0,0,75,15,666,0.19830360485604526,False_Positive_Glitch,ROLLBACK
71,99,131,5,801,0.07833024557583283,Normal_Vitals,NO_ACTION
100,97,113,24,690,0.09162191559631085,Normal_Vitals,NO_ACTION
78,100,109,16,517,0.10415018990701166,Normal_Vitals,NO_ACTION
0,0,131,9,555,0.19329354482904568,False_Positive_Glitch,ROLLBACK
52,96,121,66,229,0.43021896426110545,Irregular_Heartbeat,MONITOR
44,98,137,70,487,0.3587314271995006,Irregular_Heartbeat,MONITOR
180,95,108,411,66294,0.9212378499418914,Ransomware_Pattern,ISOLATE
169,101,105,749,89834,0.85986303193712,Ransomware_Pattern,ISOLATE
180,97,95,793,66420,0.9679678952223201,Ransomware_Pattern,ISOLATE
169,92,117,1885,82769,0.9068663467378648,Ransomware_Pattern,ISOLATE
54,101,113,87,561,0.4631016415641605,Irregular_Heartbeat,MONITOR
157,104,115,1587,80560,0.9504083220796475,Ransomware_Pattern,ISOLATE
152,97,124,1894,21056,0.8534638218146133,Ransomware_Pattern,ISOLATE
114,93,135,95,599,0.4998595486249774,Irregular_Heartbeat,MONITOR
180,94,130,1657,22407,0.9214840615370468,Ransomware_Pattern,ISOLATE
174,94,156,1142,50154,0.9648677025995452,Ransomware_Pattern,ISOLATE
62,99,133,27,658,0.22299827125712257,Normal_Vitals,NO_ACTION
135,92,132,413,98555,0.9985341213017789,Ransomware_Pattern,ISOLATE
0,0,111,14,679,0.11381717226776665,False_Positive_Glitch,ROLLBACK
67,98,112,14,409,0.24715113682916992,Normal_Vitals,NO_ACTION
176,93,121,1981,83989,0.964837148708188,Ransomware_Pattern,ISOLATE
0,0,140,14,213,0.18201246209519104,False_Positive_Glitch,ROLLBACK
152,95,150,468,75360,0.9838622688394445,Ransomware_Pattern,ISOLATE
63,98,116,21,573,0.11738733894286724,Normal_Vitals,NO_ACTION
179,96,96,1467,99577,0.9439414641071223,Ransomware_Pattern,ISOLATE
0,0,146,13,607,0.11625401478955322,False_Positive_Glitch,ROLLBACK
120,96,107,99,286,0.43636600399167025,Irregular_Heartbeat,MONITOR
40,98,116,75,844,0.4925428129087184,Irregular_Heartbeat,MONITOR
42,94,118,77,385,0.5111620524822087,Irregular_Heartbeat,MONITOR
168,98,135,888,9079,0.8821733353156923,Ransomware_Pattern,ISOLATE
45,95,120,70,411,0.4117894159401837,Irregular_Heartbeat,MONITOR
172,89,110,1417,6205,0.9769265876710939,Ransomware_Pattern,ISOLATE
145,98,119,1073,57674,0.919532341163344,Ransomware_Pattern,ISOLATE
0,0,129,31,558,0.14386973608642928,False_Positive_Glitch,ROLLBACK
150,92,108,1122,85851,0.9405840453140891,Ransomware_Pattern,NO_ACTION
134,94,129,934,45523,0.979495646326978,Ransomware_Pattern,MONITOR
62,99,137,29,227,0.2217533206291174,Normal_Vitals,NO_ACTION
115,98,110,71,527,0.5294994261194065,Irregular_Heartbeat,MONITOR
115,97,114,94,753,0.5487726505011409,Irregular_Heartbeat,MONITOR
171,98,133,743,20752,0.9463765309466525,Ransomware_Pattern,ISOLATE
116,96,86,52,393,0.4699592363062184,Irregular_Heartbeat,MONITOR
41,94,120,69,299,0.5755102786598332,Irregular_Heartbeat,MONITOR
61,98,139,28,315,0.03420045385367491,Normal_Vitals,NO_ACTION
91,98,111,17,589,0.0004989066812801534,Normal_Vitals,NO_ACTION
146,97,109,1171,6213,0.987824058650193,Ransomware_Pattern,ISOLATE
75,100,107,21,619,0.2784876210416944,Normal_Vitals,NO_ACTION
170,97,111,1430,67256,0.9948332828854856,Ransomware_Pattern,ISOLATE
95,98,147,21,529,0.18667561901134566,Normal_Vitals,NO_ACTION
55,95,123,58,606,0.5380830286182727,Irregular_Heartbeat,MONITOR
40,91,82,53,139,0.516368224587024,Irregular_Heartbeat,MONITOR
133,95,111,1707,97204,0.9043878773939356,Ransomware_Pattern,ISOLATE
64,100,113,31,636,0.011790524723784323,Normal_Vitals,NO_ACTION
147,98,125,251,26958,0.861914015188465,Ransomware_Pattern,ISOLATE
95,95,127,21,778,0.15724177539332918,Normal_Vitals,NO_ACTION
168,94,94,905,66894,0.9908024004579951,Ransomware_Pattern,ISOLATE
112,94,133,60,561,0.3554674026023051,Irregular_Heartbeat,MONITOR
95,98,118,23,539,0.23101747684663898,Normal_Vitals,NO_ACTION
120,96,124,60,557,0.5900483804715607,Irregular_Heartbeat,MONITOR
74,97,128,22,456,0.07171041617615444,Normal_Vitals,NO_ACTION
95,97,121,20,478,0.19750341885129905,Normal_Vitals,NO_ACTION
52,95,133,97,557,0.4762699600639584,Irregular_Heartbeat,MONITOR
107,98,120,96,441,0.4251484229539295,Irregular_Heartbeat,MONITOR
68,98,128,25,302,0.26598454026264357,Normal_Vitals,NO_ACTION
43,95,97,55,594,0.5546761102539823,Irregular_Heartbeat,MONITOR
0,0,108,24,406,0.1472996468224083,False_Positive_Glitch,ROLLBACK
55,96,120,79,485,0.41892831173659295,Irregular_Heartbeat,MONITOR
177,93,99,397,35742,0.9724996321586925,Ransomware_Pattern,ISOLATE
76,100,131,19,936,0.1383699771853161,Normal_Vitals,NO_ACTION
64,95,127,14,457,0.14539216592567525,Normal_Vitals,NO_ACTION
50,94,123,94,52,0.5551552876208513,Irregular_Heartbeat,MONITOR
46,95,111,91,191,0.4283631982554638,Irregular_Heartbeat,MONITOR
76,95,104,19,504,0.24306514785521263,Normal_Vitals,NO_ACTION
153,90,114,1873,40859,0.9806094138374553,Ransomware_Pattern,ISOLATE
90,100,133,22,278,0.16317383780294442,Normal_Vitals,NO_ACTION
91,99,108,18,338,0.04709025915749917,Normal_Vitals,NO_ACTION
