timestamp,alert_id,device_id,device_type,ward,criticality_tier,life_support,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type,attack_severity,priority_label,group_id,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score,campaign_id
2024-01-16 19:51:33,ALT_368405,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.16.240,10.0.6.112,30431,1883,MQTT,740,928,15.47,48,190,686720,348624,17.16,19,1,False,False,buffer_overflow,41,LOW,GRP_37494,0.816715,0.560441,0.354328,CAMP_020
2024-01-17 23:32:12,ALT_506681,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.17.71,10.0.10.69,45641,54509,BLE,320,39,0.65,1,1,12480,5531,22.92,23,2,True,False,normal,0,LOW,,0.029762,0.081685,0.093817,
2024-01-15 14:57:02,ALT_659971,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.40.156,10.0.8.178,48442,80,HTTP,158,19,0.32,1,3,3002,1862,15.73,14,0,False,False,normal,0,INFO,,0.113916,0.095702,0.064393,
2024-01-21 21:53:23,ALT_438688,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.3.97,10.0.8.245,14406,443,HTTPS,1357,1707,28.45,47,93,2316399,872487,41.7,21,6,False,True,mqtt_injection,35,LOW,GRP_21824,0.941208,0.531439,0.404628,CAMP_025
2024-02-01 02:40:22,ALT_376235,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.18.62,10.0.9.87,17653,57081,BLE,300,48,0.8,1,1,14400,7683,3.93,2,3,True,False,normal,0,INFO,,0.125572,0.025523,0.093833,
2024-02-01 13:17:02,ALT_582595,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.9.72,10.0.1.228,47817,80,WiFi,1156,544,9.07,27,200,628864,380249,1.81,13,3,False,False,wifi_deauth,25,MEDIUM,GRP_9326,0.652628,0.876221,0.304845,CAMP_034
2024-02-04 05:38:52,ALT_257649,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.22.139,10.0.3.141,21086,52180,BLE,241,28,0.47,1,3,6748,3394,57.99,5,6,True,True,normal,0,LOW,,0.183313,0.134461,0.016887,
2024-01-22 10:30:23,ALT_598800,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.6.87,10.0.9.181,18369,80,HTTP,135,47,0.78,1,5,6345,2501,59.23,10,0,False,False,normal,0,LOW,,0.020649,0.149286,0.027323,
2024-02-14 12:43:18,ALT_845747,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.26.84,10.0.6.9,10516,80,HTTP,1608,1902,31.7,43,184,3058416,1151896,44.7,12,2,False,False,wifi_deauth,25,LOW,GRP_29246,0.606934,0.700394,0.380395,CAMP_006
2024-02-13 18:35:03,ALT_242280,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.26.93,10.0.4.211,62250,80,WiFi,147,6,0.1,1,3,882,415,56.06,18,1,False,False,normal,0,INFO,,0.094267,0.165267,0.065139,
2024-02-14 21:20:13,ALT_309014,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.50.134,10.0.1.135,43336,1883,MQTT,1148,1820,30.33,18,36,2089360,654121,48.61,21,2,False,False,firmware_exploit,45,MEDIUM,GRP_2597,0.782805,0.857201,0.461216,CAMP_046
2024-02-02 13:15:11,ALT_651627,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.23.146,10.0.7.72,13194,8883,MQTT,197,23,0.38,1,2,4531,2157,7.64,13,4,False,False,normal,0,MEDIUM,,0.154736,0.047165,0.064851,
2024-01-28 23:40:59,ALT_320698,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.15.227,10.0.2.250,17191,80,WiFi,294,20,0.33,1,2,5880,2250,47.36,23,6,True,True,normal,0,LOW,,0.161517,0.019483,0.044143,
2024-01-17 09:25:28,ALT_445602,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.26.131,10.0.3.131,7380,8883,MQTT,147,33,0.55,1,3,4851,3080,15.97,9,2,False,False,normal,0,MEDIUM,,0.145974,0.133244,0.090317,
2024-01-18 21:37:54,ALT_520975,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.11.247,10.0.8.207,50413,58284,BLE,784,791,13.18,45,126,620144,208826,42.53,21,3,False,False,wifi_deauth,18,LOW,GRP_34954,0.917053,0.673303,0.472317,CAMP_043
2024-02-13 18:57:27,ALT_606820,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.27.199,10.0.5.150,49088,8883,MQTT,483,37,0.62,1,4,17871,11887,26.59,18,1,False,False,normal,0,INFO,,0.022745,0.074833,0.026154,
2024-01-26 16:48:30,ALT_245379,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.41.64,10.0.4.91,52223,50117,BLE,291,43,0.72,1,2,12513,4223,40.39,16,4,False,False,normal,0,INFO,,0.185022,0.107667,0.008046,
2024-02-01 05:02:26,ALT_505324,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.39.227,10.0.3.97,1712,8080,WiFi,245,30,0.5,1,5,7350,4370,21.15,5,3,True,False,normal,0,LOW,,0.156861,0.161741,0.046248,
2024-02-09 10:05:32,ALT_316738,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.35.182,10.0.9.148,1150,1883,MQTT,447,46,0.77,1,1,20562,12115,4.93,10,4,False,False,normal,0,MEDIUM,,0.108328,0.184619,0.06495,
2024-02-12 02:46:22,ALT_426516,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.40.56,10.0.5.216,16494,8883,MQTT,1575,709,11.82,17,93,1116675,730693,48.07,2,0,True,False,mqtt_injection,31,CRITICAL,GRP_36506,0.759994,0.794606,0.424234,CAMP_019
2024-01-30 04:34:28,ALT_854649,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.33.149,10.0.8.180,24320,8883,MQTT,308,33,0.55,1,0,10164,6378,28.18,4,1,True,False,normal,0,LOW,,0.117128,0.035562,0.070583,
2024-02-01 10:08:38,ALT_922539,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.30.42,10.0.1.86,13471,8883,MQTT,308,19,0.32,1,2,5852,3044,7.69,10,3,False,False,normal,0,MEDIUM,,0.039677,0.197334,0.015941,
2024-01-23 12:14:41,ALT_955154,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.37.218,10.0.9.175,10726,8883,MQTT,218,12,0.2,1,3,2616,1278,34.29,12,1,False,False,normal,0,INFO,,0.130637,0.080144,0.05241,
2024-01-28 09:46:54,ALT_358985,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.28.249,10.0.2.157,61049,8883,MQTT,387,38,0.63,1,5,14706,8916,23.43,9,6,False,True,normal,0,INFO,,0.199509,0.092945,0.004092,
2024-01-23 08:45:01,ALT_999580,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.23.1,10.0.10.219,8284,443,WiFi,281,9,0.15,1,2,2529,1253,16.13,8,1,False,False,normal,0,INFO,,0.171084,0.141788,0.03452,
2024-01-19 09:09:03,ALT_433647,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.4.174,10.0.4.66,3313,1883,MQTT,503,29,0.48,1,1,14587,5884,55.28,9,4,False,False,normal,0,INFO,,0.150158,0.133261,0.071842,
2024-01-17 16:22:16,ALT_925787,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.3.244,10.0.10.74,42770,57389,BLE,1617,606,10.1,8,49,979902,499969,4.39,16,2,False,False,mitm_ssl_strip,38,LOW,GRP_13647,0.610113,0.913979,0.467754,CAMP_037
2024-02-06 15:32:10,ALT_472758,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.43.130,10.0.6.14,50397,8883,MQTT,138,21,0.35,1,0,2898,1442,53.97,15,1,False,False,normal,0,MEDIUM,,0.182796,0.179838,0.004285,
2024-02-09 03:12:52,ALT_383095,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.3.254,10.0.7.253,28407,1883,MQTT,999,198,3.3,24,188,197802,99845,21.92,3,4,True,False,ddos,40,LOW,GRP_4035,0.904563,0.531241,0.435279,CAMP_017
2024-01-26 18:34:45,ALT_999303,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.46.156,10.0.4.183,21481,8883,MQTT,204,31,0.52,1,3,6324,2038,12.88,18,4,False,False,normal,0,INFO,,0.13572,0.120757,0.016392,
2024-01-31 06:29:34,ALT_304605,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.44.60,10.0.8.165,61963,8883,MQTT,1860,1606,26.77,33,33,2987160,1974254,17.43,6,2,False,False,wifi_deauth,25,CRITICAL,GRP_0298,0.616822,0.836119,0.276264,CAMP_013
2024-02-10 06:28:32,ALT_494036,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.16.197,10.0.8.75,47184,8883,MQTT,209,42,0.7,1,5,8778,3475,51.92,6,5,False,True,normal,0,INFO,,0.077912,0.031474,0.093473,
2024-02-09 02:54:11,ALT_799189,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.41.142,10.0.7.6,50769,57395,BLE,286,33,0.55,1,4,9438,3572,43.49,2,4,True,False,normal,0,LOW,,0.139113,0.102915,0.011892,
2024-02-02 18:30:34,ALT_571691,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.16.180,10.0.4.84,31532,443,HTTPS,388,22,0.37,1,1,8536,3206,49.77,18,4,False,False,normal,0,INFO,,0.073828,0.140082,0.097968,
2024-02-06 12:04:08,ALT_157787,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.30.188,10.0.1.114,4104,80,HTTP,319,33,0.55,1,1,10527,3914,16.61,12,1,False,False,normal,0,INFO,,0.041835,0.198743,0.005067,
2024-02-11 18:07:22,ALT_764126,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.27.179,10.0.7.223,36614,80,HTTP,172,17,0.28,1,3,2924,1840,32.02,18,6,False,True,normal,0,INFO,,0.164754,0.182638,0.024348,
2024-01-21 12:09:35,ALT_743233,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.17.190,10.0.3.205,24529,8883,MQTT,334,32,0.53,1,3,10688,4709,3.21,12,6,False,True,normal,0,LOW,,0.093636,0.073842,0.077183,
2024-02-07 04:42:00,ALT_295729,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.32.57,10.0.6.219,36707,443,WiFi,243,20,0.33,1,1,4860,1955,41.37,4,2,True,False,normal,0,LOW,,0.16875,0.012472,0.066387,
2024-02-05 08:07:00,ALT_821390,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.41.82,10.0.6.17,44491,8883,MQTT,445,46,0.77,1,4,20470,7886,44.45,8,0,False,False,normal,0,MEDIUM,,0.007022,0.163167,0.026348,
2024-01-25 19:06:23,ALT_313513,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.23.224,10.0.3.247,28093,80,WiFi,1797,1318,21.97,10,178,2368446,1129100,55.68,19,3,False,False,firmware_exploit,45,HIGH,GRP_8317,0.718438,0.514629,0.203239,CAMP_038
2024-02-12 00:32:06,ALT_233710,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.37.123,10.0.9.75,18155,80,HTTP,456,28,0.47,1,2,12768,5104,56.91,0,0,True,False,normal,0,INFO,,0.1489,0.121884,0.013065,
2024-02-04 00:54:57,ALT_560378,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.25.52,10.0.10.136,40945,1883,MQTT,334,41,0.68,1,3,13694,5769,13.41,0,6,True,True,normal,0,MEDIUM,,0.087505,0.126291,0.014572,
2024-01-24 08:36:37,ALT_476784,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.48.218,10.0.2.136,40747,80,WiFi,1950,759,12.65,39,57,1480050,464376,20.38,8,2,False,False,wifi_deauth,25,LOW,GRP_23013,0.777983,0.948681,0.52771,CAMP_008
2024-02-14 23:17:10,ALT_830645,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.2.21,10.0.1.49,59830,64958,BLE,391,48,0.8,1,3,18768,9164,25.85,23,2,True,False,normal,0,LOW,,0.103029,0.134748,0.045834,
2024-01-17 05:01:52,ALT_136881,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.44.63,10.0.8.21,6662,58116,BLE,1594,594,9.9,3,183,946836,336481,50.54,5,2,True,False,mitm_ssl_strip,38,LOW,GRP_4274,0.833477,0.695417,0.200539,CAMP_040
2024-02-09 04:59:26,ALT_182113,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.40.142,10.0.9.96,4080,443,WiFi,1041,126,2.1,49,193,131166,88614,57.55,4,4,True,False,mqtt_injection,35,LOW,GRP_28544,0.638965,0.933116,0.37444,CAMP_025
2024-01-18 13:16:11,ALT_326908,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.8.60,10.0.8.90,5115,443,WiFi,137,45,0.75,1,1,6165,4015,48.95,13,3,False,False,normal,0,LOW,,0.186027,0.01469,0.006086,
2024-02-13 01:48:10,ALT_622760,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.46.53,10.0.10.243,53445,8883,MQTT,494,47,0.78,1,1,23218,14767,15.41,1,1,True,False,normal,0,INFO,,0.181646,0.100648,0.041579,
2024-01-22 22:22:45,ALT_670991,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.29.57,10.0.3.11,31316,443,HTTPS,1651,622,10.37,30,162,1026922,658631,25.46,22,0,False,False,buffer_overflow,42,LOW,GRP_19343,0.869898,0.713104,0.57794,CAMP_036
2024-01-24 11:51:57,ALT_454182,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.49.138,10.0.3.102,57861,8883,MQTT,467,21,0.35,1,4,9807,5713,17.46,11,2,False,False,normal,0,LOW,,0.194668,0.124043,0.025911,
2024-01-26 08:47:24,ALT_484902,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.40.199,10.0.4.216,30521,80,HTTP,1978,308,5.13,5,179,609224,205217,26.7,8,4,False,False,mitm_ssl_strip,38,MEDIUM,GRP_6703,0.97672,0.905309,0.298022,CAMP_009
2024-02-09 21:21:18,ALT_932504,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.4.154,10.0.4.227,52054,53857,BLE,1336,489,8.15,21,183,653304,230850,1.59,21,4,False,False,wifi_deauth,25,LOW,GRP_5644,0.608592,0.911068,0.316981,CAMP_010
2024-01-26 01:46:41,ALT_136699,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.28.97,10.0.3.93,24356,80,HTTP,319,28,0.47,1,2,8932,5389,15.73,1,4,True,False,normal,0,INFO,,0.056413,0.144047,0.081131,
2024-02-03 14:35:25,ALT_657361,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.8.112,10.0.3.91,31751,1883,MQTT,510,24,0.4,1,4,12240,6773,43.67,14,5,False,True,normal,0,LOW,,0.097054,0.101914,0.033928,
2024-02-02 19:56:13,ALT_186313,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.6.16,10.0.4.162,28755,8883,MQTT,484,34,0.57,1,4,16456,7541,54.01,19,4,False,False,normal,0,MEDIUM,,0.132867,0.124037,0.040644,
2024-02-06 16:14:06,ALT_409199,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.22.25,10.0.5.51,22910,8080,WiFi,1388,1378,22.97,31,156,1912664,811235,58.77,16,1,False,False,replay_attack,24,MEDIUM,GRP_35261,0.757066,0.779301,0.459587,CAMP_015
2024-02-01 10:09:41,ALT_864733,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.48.175,10.0.7.157,20986,8080,WiFi,314,8,0.13,1,3,2512,1595,7.95,10,3,False,False,normal,0,LOW,,0.104304,0.051194,0.067319,
2024-02-11 00:51:24,ALT_173536,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.28.18,10.0.10.74,4125,63411,BLE,197,30,0.5,1,0,5910,2174,41.85,0,6,True,True,normal,0,INFO,,0.051887,0.040398,0.035868,
2024-01-20 06:42:53,ALT_873169,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.2.131,10.0.7.218,33513,1883,MQTT,814,833,13.88,46,122,678062,363461,24.54,6,5,False,True,wifi_deauth,25,CRITICAL,GRP_1130,0.820866,0.836128,0.3287,CAMP_013
2024-02-05 05:00:46,ALT_900261,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.40.169,10.0.5.31,29355,1883,MQTT,1896,1973,32.88,33,39,3740808,1967151,56.72,5,0,True,False,mqtt_injection,35,CRITICAL,GRP_9841,0.667836,0.888051,0.173212,CAMP_028
2024-01-25 05:38:05,ALT_776334,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.21.162,10.0.9.154,53587,8883,MQTT,814,1341,22.35,10,188,1091574,415704,25.61,5,3,True,False,buffer_overflow,44,CRITICAL,GRP_36987,0.865351,0.69964,0.593369,CAMP_027
2024-02-13 00:35:36,ALT_596868,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.6.216,10.0.6.9,61684,443,WiFi,360,23,0.38,1,1,8280,5379,59.34,0,1,True,False,normal,0,LOW,,0.15589,0.122778,0.077671,
2024-01-28 00:33:16,ALT_281278,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.35.82,10.0.7.170,46959,63348,BLE,267,17,0.28,1,2,4539,1644,6.6,0,6,True,True,normal,0,INFO,,0.115281,0.050985,0.02276,
2024-02-13 08:34:48,ALT_214798,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.44.114,10.0.2.227,17014,49983,BLE,162,15,0.25,1,4,2430,1169,7.95,8,1,False,False,normal,0,INFO,,0.059237,0.090056,0.000616,
2024-01-19 03:23:04,ALT_632486,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.33.70,10.0.2.34,53519,1883,MQTT,305,15,0.25,1,3,4575,2627,7.32,3,4,True,False,normal,0,INFO,,0.184726,0.099454,0.008344,
2024-02-10 15:18:28,ALT_795342,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.41.137,10.0.5.57,60981,80,HTTP,445,15,0.25,1,2,6675,3936,10.7,15,5,False,True,normal,0,INFO,,0.025105,0.082146,0.095306,
2024-02-01 00:23:25,ALT_423276,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.49.95,10.0.2.36,26864,8883,MQTT,154,50,0.83,1,5,7700,5209,17.3,0,3,True,False,normal,0,MEDIUM,,0.137438,0.10864,0.00386,
2024-01-17 03:27:34,ALT_364962,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.25.127,10.0.6.199,43420,80,WiFi,171,9,0.15,1,5,1539,928,9.95,3,2,True,False,normal,0,LOW,,0.138823,0.105744,0.072274,
2024-02-14 20:47:23,ALT_348576,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.32.210,10.0.1.68,34045,53499,BLE,306,13,0.22,1,0,3978,1691,48.53,20,2,False,False,normal,0,INFO,,0.124443,0.179307,0.072435,
2024-02-13 20:52:17,ALT_354202,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.13.254,10.0.7.65,46916,443,HTTPS,413,47,0.78,1,5,19411,8812,11.45,20,1,False,False,normal,0,INFO,,0.00114,0.089097,0.088176,
2024-01-30 21:23:29,ALT_717739,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.7.169,10.0.7.191,48783,1883,MQTT,1037,1812,30.2,14,61,1879044,773746,20.06,21,1,False,False,replay_attack,28,CRITICAL,GRP_16183,0.781179,0.657263,0.593591,CAMP_041
2024-02-13 07:01:07,ALT_897364,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.6.59,10.0.10.117,29892,8883,MQTT,139,9,0.15,1,3,1251,557,21.69,7,1,False,False,normal,0,MEDIUM,,0.058771,0.174931,0.03474,
2024-01-17 03:12:53,ALT_484504,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.28.179,10.0.4.87,20778,443,WiFi,1431,1569,26.15,45,94,2245239,1462095,55.75,3,2,True,False,wifi_deauth,25,MEDIUM,GRP_1297,0.769886,0.599085,0.29871,CAMP_006
2024-02-02 11:20:18,ALT_753103,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.31.178,10.0.3.17,11683,443,WiFi,1517,1117,18.62,5,180,1694489,1176761,21.26,11,4,False,False,firmware_exploit,45,MEDIUM,GRP_17960,0.885366,0.605736,0.379574,CAMP_021
2024-01-30 21:48:47,ALT_509159,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.46.149,10.0.3.192,52409,80,HTTP,433,20,0.33,1,5,8660,4793,4.2,21,1,False,False,normal,0,INFO,,0.0061,0.037497,0.060739,
2024-01-28 01:24:17,ALT_901875,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.23.145,10.0.6.42,32615,8883,MQTT,454,27,0.45,1,1,12258,4904,4.02,1,6,True,True,normal,0,INFO,,0.009458,0.17622,0.028095,
2024-02-08 00:11:27,ALT_806035,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.2.227,10.0.3.140,4653,1883,MQTT,375,15,0.25,1,4,5625,2773,7.36,0,3,True,False,normal,0,MEDIUM,,0.075523,0.165591,0.041563,
2024-02-09 22:54:12,ALT_260277,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.38.205,10.0.2.117,22900,80,HTTP,169,6,0.1,1,2,1014,635,27.23,22,4,False,False,normal,0,INFO,,0.102425,0.038562,0.095385,
2024-01-23 05:23:04,ALT_256236,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.32.185,10.0.6.145,26000,80,HTTP,360,24,0.4,1,4,8640,3293,42.16,5,1,True,False,normal,0,INFO,,0.121811,0.117919,0.013651,
2024-01-28 20:08:57,ALT_232881,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.10.192,10.0.3.205,55719,1883,MQTT,1716,825,13.75,5,44,1415700,634244,56.08,20,6,False,True,wifi_deauth,25,HIGH,GRP_15310,0.855317,0.682299,0.519477,CAMP_034
2024-02-03 11:39:34,ALT_902025,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.4.253,10.0.9.147,52140,1883,MQTT,275,11,0.18,1,1,3025,1047,32.23,11,5,False,True,normal,0,INFO,,0.048445,0.123549,0.02328,
2024-02-08 05:15:29,ALT_652477,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.23.85,10.0.7.127,40663,8883,MQTT,448,10,0.17,1,1,4480,1576,25.67,5,3,True,False,normal,0,MEDIUM,,0.108524,0.107169,0.029244,
2024-02-07 08:10:18,ALT_475105,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.3.136,10.0.3.153,50672,8080,WiFi,223,30,0.5,1,2,6690,3044,11.18,8,2,False,False,normal,0,INFO,,0.137895,0.102405,0.08923,
2024-01-26 06:44:19,ALT_562401,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.27.157,10.0.6.47,56729,8883,MQTT,271,35,0.58,1,1,9485,4609,24.57,6,4,False,False,normal,0,MEDIUM,,0.000211,0.178465,0.069879,
2024-01-29 01:02:45,ALT_852279,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.35.147,10.0.1.215,37573,443,WiFi,422,7,0.12,1,4,2954,1052,26.51,1,0,True,False,normal,0,INFO,,0.19401,0.101381,0.083699,
2024-01-20 16:02:56,ALT_402129,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.26.210,10.0.8.207,32439,80,HTTP,209,8,0.13,1,4,1672,634,12.76,16,5,False,True,normal,0,INFO,,0.177092,0.027822,0.042938,
2024-02-03 10:05:43,ALT_245898,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.15.122,10.0.7.223,54573,63181,BLE,389,33,0.55,1,4,12837,6867,6.5,10,5,False,True,normal,0,LOW,,0.158524,0.185676,0.003197,
2024-01-30 17:29:30,ALT_566302,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.1.7,10.0.7.132,20717,64822,BLE,426,24,0.4,1,3,10224,5987,43.85,17,1,False,False,normal,0,INFO,,0.080235,0.198823,0.016229,
2024-01-15 06:14:55,ALT_319430,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.12.170,10.0.4.76,45245,443,WiFi,1425,1100,18.33,3,73,1567500,607805,7.81,6,0,False,False,buffer_overflow,42,MEDIUM,GRP_18057,0.804931,0.722944,0.289105,CAMP_005
2024-02-11 08:08:26,ALT_962988,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.42.78,10.0.3.246,13787,62156,BLE,497,47,0.78,1,1,23359,16306,18.52,8,6,False,True,normal,0,LOW,,0.059719,0.060781,0.025233,
2024-01-31 04:56:09,ALT_705571,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.26.26,10.0.10.156,41250,1883,MQTT,188,14,0.23,1,0,2632,1034,12.76,4,2,True,False,normal,0,INFO,,0.012633,0.159149,0.098002,
2024-01-15 00:19:52,ALT_111387,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.49.3,10.0.7.157,52723,443,WiFi,1009,488,8.13,15,132,492392,151900,5.9,0,0,True,False,replay_attack,23,MEDIUM,GRP_36811,0.884233,0.772469,0.388422,CAMP_014
2024-02-14 15:48:33,ALT_596129,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.26.251,10.0.10.157,60811,1883,MQTT,639,1632,27.2,16,91,1042848,535184,52.71,15,2,False,False,firmware_exploit,38,CRITICAL,GRP_37650,0.6722,0.771277,0.211753,CAMP_044
2024-02-13 03:01:13,ALT_156228,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.20.27,10.0.4.223,10475,80,HTTP,326,29,0.48,1,2,9454,3043,36.15,3,1,True,False,normal,0,INFO,,0.075274,0.066702,0.050289,
